,state,district,active,confirmed,recovered,deceased,date
25059,West Bengal,Uttar Dinajpur,16,16,0,0,2020-05-20
25060,West Bengal,Uttar Dinajpur,16,16,0,0,2020-05-21
25061,West Bengal,Uttar Dinajpur,13,16,3,0,2020-05-22
25062,West Bengal,Uttar Dinajpur,17,20,3,0,2020-05-23
25063,West Bengal,Uttar Dinajpur,30,33,3,0,2020-05-24
25064,West Bengal,Uttar Dinajpur,43,46,3,0,2020-05-25
25065,West Bengal,Uttar Dinajpur,40,47,7,0,2020-05-26
25066,West Bengal,Uttar Dinajpur,40,47,7,0,2020-05-27
25067,West Bengal,Uttar Dinajpur,83,93,10,0,2020-05-28
25068,West Bengal,Uttar Dinajpur,106,116,10,0,2020-05-29
25069,West Bengal,Uttar Dinajpur,126,154,28,0,2020-05-30
25070,West Bengal,Uttar Dinajpur,126,154,28,0,2020-05-31
25071,West Bengal,Alipurduar,0,0,0,0,2020-05-13
25072,West Bengal,Alipurduar,0,0,0,0,2020-05-14
25073,West Bengal,Alipurduar,0,0,0,0,2020-05-15
25074,West Bengal,Alipurduar,0,0,0,0,2020-05-16
25075,West Bengal,Alipurduar,0,0,0,0,2020-05-17
25076,West Bengal,Alipurduar,0,0,0,0,2020-05-18
25077,West Bengal,Alipurduar,0,0,0,0,2020-05-19
25078,West Bengal,Alipurduar,0,0,0,0,2020-05-20
25079,West Bengal,Alipurduar,0,0,0,0,2020-05-21
25080,West Bengal,Alipurduar,0,0,0,0,2020-05-22
25081,West Bengal,Alipurduar,0,0,0,0,2020-05-23
25082,West Bengal,Alipurduar,0,0,0,0,2020-05-24
25083,West Bengal,Alipurduar,0,0,0,0,2020-05-25
25084,West Bengal,Alipurduar,0,0,0,0,2020-05-26
25085,West Bengal,Alipurduar,0,0,0,0,2020-05-27
25086,West Bengal,Alipurduar,0,0,0,0,2020-05-28
25087,West Bengal,Alipurduar,4,4,0,0,2020-05-29
25088,West Bengal,Alipurduar,4,4,0,0,2020-05-30
25089,West Bengal,Alipurduar,4,4,0,0,2020-05-31
25090,West Bengal,Bankura,0,0,0,0,2020-05-13
25091,West Bengal,Bankura,0,0,0,0,2020-05-14
25092,West Bengal,Bankura,0,0,0,0,2020-05-15
25093,West Bengal,Bankura,0,0,0,0,2020-05-16
25094,West Bengal,Bankura,0,0,0,0,2020-05-17
25095,West Bengal,Bankura,0,0,0,0,2020-05-18
25096,West Bengal,Bankura,0,0,0,0,2020-05-19
25097,West Bengal,Bankura,0,0,0,0,2020-05-20
25098,West Bengal,Bankura,0,0,0,0,2020-05-21
25099,West Bengal,Bankura,0,0,0,0,2020-05-22
25100,West Bengal,Bankura,1,1,0,0,2020-05-23
25101,West Bengal,Bankura,1,1,0,0,2020-05-24
25102,West Bengal,Bankura,3,3,0,0,2020-05-25
25103,West Bengal,Bankura,3,3,0,0,2020-05-26
25104,West Bengal,Bankura,15,15,0,0,2020-05-27
25105,West Bengal,Bankura,17,19,2,0,2020-05-28
25106,West Bengal,Bankura,19,21,2,0,2020-05-29
25107,West Bengal,Bankura,17,28,11,0,2020-05-30
25108,West Bengal,Bankura,17,28,11,0,2020-05-31
25109,West Bengal,Cooch Behar,0,0,0,0,2020-05-13
25110,West Bengal,Cooch Behar,0,0,0,0,2020-05-14
25111,West Bengal,Cooch Behar,0,0,0,0,2020-05-15
25112,West Bengal,Cooch Behar,0,0,0,0,2020-05-16
25113,West Bengal,Cooch Behar,0,0,0,0,2020-05-17
25114,West Bengal,Cooch Behar,0,0,0,0,2020-05-18
25115,West Bengal,Cooch Behar,0,0,0,0,2020-05-19
25116,West Bengal,Cooch Behar,0,0,0,0,2020-05-20
25117,West Bengal,Cooch Behar,0,0,0,0,2020-05-21
25118,West Bengal,Cooch Behar,0,0,0,0,2020-05-22
25119,West Bengal,Cooch Behar,0,0,0,0,2020-05-23
25120,West Bengal,Cooch Behar,0,0,0,0,2020-05-24
25121,West Bengal,Cooch Behar,0,0,0,0,2020-05-25
25122,West Bengal,Cooch Behar,0,0,0,0,2020-05-26
25123,West Bengal,Cooch Behar,0,0,0,0,2020-05-27
25124,West Bengal,Cooch Behar,0,0,0,0,2020-05-28
25125,West Bengal,Cooch Behar,0,0,0,0,2020-05-29
25126,West Bengal,Cooch Behar,32,32,0,0,2020-05-30
25127,West Bengal,Cooch Behar,32,32,0,0,2020-05-31
25128,West Bengal,Dakshin Dinajpur,0,0,0,0,2020-05-13
25129,West Bengal,Dakshin Dinajpur,0,0,0,0,2020-05-14
25130,West Bengal,Dakshin Dinajpur,0,0,0,0,2020-05-15
25131,West Bengal,Dakshin Dinajpur,0,0,0,0,2020-05-16
25132,West Bengal,Dakshin Dinajpur,3,3,0,0,2020-05-17
25133,West Bengal,Dakshin Dinajpur,3,3,0,0,2020-05-18
25134,West Bengal,Dakshin Dinajpur,3,3,0,0,2020-05-19
25135,West Bengal,Dakshin Dinajpur,3,3,0,0,2020-05-20
25136,West Bengal,Dakshin Dinajpur,3,3,0,0,2020-05-21
25137,West Bengal,Dakshin Dinajpur,3,3,0,0,2020-05-22
25138,West Bengal,Dakshin Dinajpur,4,4,0,0,2020-05-23
25139,West Bengal,Dakshin Dinajpur,4,4,0,0,2020-05-24
25140,West Bengal,Dakshin Dinajpur,5,5,0,0,2020-05-25
25141,West Bengal,Dakshin Dinajpur,6,6,0,0,2020-05-26
25142,West Bengal,Dakshin Dinajpur,6,6,0,0,2020-05-27
25143,West Bengal,Dakshin Dinajpur,1,6,5,0,2020-05-28
25144,West Bengal,Dakshin Dinajpur,1,6,5,0,2020-05-29
25145,West Bengal,Dakshin Dinajpur,0,6,6,0,2020-05-30
25146,West Bengal,Dakshin Dinajpur,0,6,6,0,2020-05-31
25147,West Bengal,Purulia,0,0,0,0,2020-05-13
25148,West Bengal,Purulia,0,0,0,0,2020-05-14
25149,West Bengal,Purulia,0,0,0,0,2020-05-15
25150,West Bengal,Purulia,0,0,0,0,2020-05-16
25151,West Bengal,Purulia,0,0,0,0,2020-05-17
25152,West Bengal,Purulia,0,0,0,0,2020-05-18
25153,West Bengal,Purulia,0,0,0,0,2020-05-19
25154,West Bengal,Purulia,0,0,0,0,2020-05-20
25155,West Bengal,Purulia,0,0,0,0,2020-05-21
25156,West Bengal,Purulia,0,0,0,0,2020-05-22
25157,West Bengal,Purulia,0,0,0,0,2020-05-23
25158,West Bengal,Purulia,0,0,0,0,2020-05-24
25159,West Bengal,Purulia,0,0,0,0,2020-05-25
25160,West Bengal,Purulia,0,0,0,0,2020-05-26
25161,West Bengal,Purulia,1,1,0,0,2020-05-27
25162,West Bengal,Purulia,1,1,0,0,2020-05-28
25163,West Bengal,Purulia,1,1,0,0,2020-05-29
25164,West Bengal,Purulia,1,1,0,0,2020-05-30
25165,West Bengal,Purulia,1,1,0,0,2020-05-31
25166,Dadra and Nagar Haveli,Dadra and Nagar Haveli,1,1,0,0,2020-05-05
25167,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,1,0,0,2020-05-06
25168,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,1,0,0,2020-05-07
25169,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,1,0,0,2020-05-08
25170,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,1,0,0,2020-05-09
25171,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,1,0,0,2020-05-10
25172,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,1,0,0,2020-05-11
25173,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-12
25174,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-13
25175,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-14
25176,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-15
25177,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-16
25178,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-17
25179,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-18
25180,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-19
25181,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-20
25182,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-21
25183,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-22
25184,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,0,1,1,0,2020-05-23
25185,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-24
25186,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-25
25187,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-26
25188,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-27
25189,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-28
25190,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-29
25191,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-30
25192,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,2,1,0,2020-05-31
25193,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-13
25194,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-14
25195,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-15
25196,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-16
25197,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-17
25198,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-18
25199,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-19
25200,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-20
25201,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-21
25202,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-22
25203,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-23
25204,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-24
25205,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-25
25206,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-26
25207,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-27
25208,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-28
25209,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-29
25210,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-30
25211,Dadra and Nagar Haveli and Daman and Diu,Daman,0,0,0,0,2020-05-31
25212,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-13
25213,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-14
25214,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-15
25215,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-16
25216,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-17
25217,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-18
25218,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-19
25219,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-20
25220,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-21
25221,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-22
25222,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-23
25223,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-24
25224,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-25
25225,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-26
25226,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-27
25227,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-28
25228,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-29
25229,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-30
25230,Dadra and Nagar Haveli and Daman and Diu,Diu,0,0,0,0,2020-05-31
25231,Dadra and Nagar Haveli and Daman and Diu,Unknown,1,1,0,0,2020-05-23
25232,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-13
25233,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-14
25234,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-15
25235,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-16
25236,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-17
25237,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-18
25238,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-19
25239,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-20
25240,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-21
25241,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-22
25242,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-23
25243,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-24
25244,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-25
25245,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-26
25246,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-27
25247,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-28
25248,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-29
25249,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-30
25250,Lakshadweep,Lakshadweep,0,0,0,0,2020-05-31
25251,Nagaland,Dimapur,0,0,0,0,2020-05-13
25252,Nagaland,Dimapur,0,0,0,0,2020-05-14
25253,Nagaland,Dimapur,0,0,0,0,2020-05-15
25254,Nagaland,Dimapur,0,0,0,0,2020-05-16
25255,Nagaland,Dimapur,0,0,0,0,2020-05-17
25256,Nagaland,Dimapur,0,0,0,0,2020-05-18
25257,Nagaland,Dimapur,0,0,0,0,2020-05-19
25258,Nagaland,Dimapur,0,0,0,0,2020-05-20
25259,Nagaland,Dimapur,0,0,0,0,2020-05-21
25260,Nagaland,Dimapur,0,0,0,0,2020-05-22
25261,Nagaland,Dimapur,0,0,0,0,2020-05-23
25262,Nagaland,Dimapur,0,0,0,0,2020-05-24
25263,Nagaland,Dimapur,2,2,0,0,2020-05-25
25264,Nagaland,Dimapur,2,2,0,0,2020-05-26
25265,Nagaland,Dimapur,6,6,0,0,2020-05-27
25266,Nagaland,Dimapur,12,12,0,0,2020-05-28
25267,Nagaland,Dimapur,14,14,0,0,2020-05-29
25268,Nagaland,Dimapur,22,22,0,0,2020-05-30
25269,Nagaland,Dimapur,25,25,0,0,2020-05-31
25270,Nagaland,Kiphire,0,0,0,0,2020-05-13
25271,Nagaland,Kiphire,0,0,0,0,2020-05-14
25272,Nagaland,Kiphire,0,0,0,0,2020-05-15
25273,Nagaland,Kiphire,0,0,0,0,2020-05-16
25274,Nagaland,Kiphire,0,0,0,0,2020-05-17
25275,Nagaland,Kiphire,0,0,0,0,2020-05-18
25276,Nagaland,Kiphire,0,0,0,0,2020-05-19
25277,Nagaland,Kiphire,0,0,0,0,2020-05-20
25278,Nagaland,Kiphire,0,0,0,0,2020-05-21
25279,Nagaland,Kiphire,0,0,0,0,2020-05-22
25280,Nagaland,Kiphire,0,0,0,0,2020-05-23
25281,Nagaland,Kiphire,0,0,0,0,2020-05-24
25282,Nagaland,Kiphire,0,0,0,0,2020-05-25
25283,Nagaland,Kiphire,0,0,0,0,2020-05-26
25284,Nagaland,Kiphire,0,0,0,0,2020-05-27
25285,Nagaland,Kiphire,0,0,0,0,2020-05-28
25286,Nagaland,Kiphire,0,0,0,0,2020-05-29
25287,Nagaland,Kiphire,0,0,0,0,2020-05-30
25288,Nagaland,Kiphire,0,0,0,0,2020-05-31
25289,Nagaland,Kohima,0,0,0,0,2020-05-13
25290,Nagaland,Kohima,0,0,0,0,2020-05-14
25291,Nagaland,Kohima,0,0,0,0,2020-05-15
25292,Nagaland,Kohima,0,0,0,0,2020-05-16
25293,Nagaland,Kohima,0,0,0,0,2020-05-17
25294,Nagaland,Kohima,0,0,0,0,2020-05-18
25295,Nagaland,Kohima,0,0,0,0,2020-05-19
25296,Nagaland,Kohima,0,0,0,0,2020-05-20
25297,Nagaland,Kohima,0,0,0,0,2020-05-21
25298,Nagaland,Kohima,0,0,0,0,2020-05-22
25299,Nagaland,Kohima,0,0,0,0,2020-05-23
25300,Nagaland,Kohima,0,0,0,0,2020-05-24
25301,Nagaland,Kohima,1,1,0,0,2020-05-25
25302,Nagaland,Kohima,2,2,0,0,2020-05-26
25303,Nagaland,Kohima,3,3,0,0,2020-05-27
25304,Nagaland,Kohima,5,5,0,0,2020-05-28
25305,Nagaland,Kohima,9,9,0,0,2020-05-29
25306,Nagaland,Kohima,12,12,0,0,2020-05-30
25307,Nagaland,Kohima,16,16,0,0,2020-05-31
25308,Nagaland,Longleng,0,0,0,0,2020-05-13
25309,Nagaland,Longleng,0,0,0,0,2020-05-14
25310,Nagaland,Longleng,0,0,0,0,2020-05-15
25311,Nagaland,Longleng,0,0,0,0,2020-05-16
25312,Nagaland,Longleng,0,0,0,0,2020-05-17
25313,Nagaland,Longleng,0,0,0,0,2020-05-18
25314,Nagaland,Longleng,0,0,0,0,2020-05-19
25315,Nagaland,Longleng,0,0,0,0,2020-05-20
25316,Nagaland,Longleng,0,0,0,0,2020-05-21
25317,Nagaland,Longleng,0,0,0,0,2020-05-22
25318,Nagaland,Longleng,0,0,0,0,2020-05-23
25319,Nagaland,Longleng,0,0,0,0,2020-05-24
25320,Nagaland,Longleng,0,0,0,0,2020-05-25
25321,Nagaland,Longleng,0,0,0,0,2020-05-26
25322,Nagaland,Longleng,0,0,0,0,2020-05-27
25323,Nagaland,Longleng,0,0,0,0,2020-05-28
25324,Nagaland,Longleng,0,0,0,0,2020-05-29
25325,Nagaland,Longleng,0,0,0,0,2020-05-30
25326,Nagaland,Longleng,0,0,0,0,2020-05-31
25327,Nagaland,Mokokchung,0,0,0,0,2020-05-13
25328,Nagaland,Mokokchung,0,0,0,0,2020-05-14
25329,Nagaland,Mokokchung,0,0,0,0,2020-05-15
25330,Nagaland,Mokokchung,0,0,0,0,2020-05-16
25331,Nagaland,Mokokchung,0,0,0,0,2020-05-17
25332,Nagaland,Mokokchung,0,0,0,0,2020-05-18
25333,Nagaland,Mokokchung,0,0,0,0,2020-05-19
25334,Nagaland,Mokokchung,0,0,0,0,2020-05-20
25335,Nagaland,Mokokchung,0,0,0,0,2020-05-21
25336,Nagaland,Mokokchung,0,0,0,0,2020-05-22
25337,Nagaland,Mokokchung,0,0,0,0,2020-05-23
25338,Nagaland,Mokokchung,0,0,0,0,2020-05-24
25339,Nagaland,Mokokchung,0,0,0,0,2020-05-25
25340,Nagaland,Mokokchung,0,0,0,0,2020-05-26
25341,Nagaland,Mokokchung,0,0,0,0,2020-05-27
25342,Nagaland,Mokokchung,0,0,0,0,2020-05-28
25343,Nagaland,Mokokchung,0,0,0,0,2020-05-29
25344,Nagaland,Mokokchung,0,0,0,0,2020-05-30
25345,Nagaland,Mokokchung,0,0,0,0,2020-05-31
25346,Nagaland,Mon,0,0,0,0,2020-05-13
25347,Nagaland,Mon,0,0,0,0,2020-05-14
25348,Nagaland,Mon,0,0,0,0,2020-05-15
25349,Nagaland,Mon,0,0,0,0,2020-05-16
25350,Nagaland,Mon,0,0,0,0,2020-05-17
25351,Nagaland,Mon,0,0,0,0,2020-05-18
25352,Nagaland,Mon,0,0,0,0,2020-05-19
25353,Nagaland,Mon,0,0,0,0,2020-05-20
25354,Nagaland,Mon,0,0,0,0,2020-05-21
25355,Nagaland,Mon,0,0,0,0,2020-05-22
25356,Nagaland,Mon,0,0,0,0,2020-05-23
25357,Nagaland,Mon,0,0,0,0,2020-05-24
25358,Nagaland,Mon,0,0,0,0,2020-05-25
25359,Nagaland,Mon,0,0,0,0,2020-05-26
25360,Nagaland,Mon,0,0,0,0,2020-05-27
25361,Nagaland,Mon,0,0,0,0,2020-05-28
25362,Nagaland,Mon,0,0,0,0,2020-05-29
25363,Nagaland,Mon,0,0,0,0,2020-05-30
25364,Nagaland,Mon,0,0,0,0,2020-05-31
25365,Nagaland,Peren,0,0,0,0,2020-05-13
25366,Nagaland,Peren,0,0,0,0,2020-05-14
25367,Nagaland,Peren,0,0,0,0,2020-05-15
25368,Nagaland,Peren,0,0,0,0,2020-05-16
25369,Nagaland,Peren,0,0,0,0,2020-05-17
25370,Nagaland,Peren,0,0,0,0,2020-05-18
25371,Nagaland,Peren,0,0,0,0,2020-05-19
25372,Nagaland,Peren,0,0,0,0,2020-05-20
25373,Nagaland,Peren,0,0,0,0,2020-05-21
25374,Nagaland,Peren,0,0,0,0,2020-05-22
25375,Nagaland,Peren,0,0,0,0,2020-05-23
25376,Nagaland,Peren,0,0,0,0,2020-05-24
25377,Nagaland,Peren,0,0,0,0,2020-05-25
25378,Nagaland,Peren,0,0,0,0,2020-05-26
25379,Nagaland,Peren,0,0,0,0,2020-05-27
25380,Nagaland,Peren,0,0,0,0,2020-05-28
25381,Nagaland,Peren,0,0,0,0,2020-05-29
25382,Nagaland,Peren,0,0,0,0,2020-05-30
25383,Nagaland,Peren,0,0,0,0,2020-05-31
25384,Nagaland,Phek,0,0,0,0,2020-05-13
25385,Nagaland,Phek,0,0,0,0,2020-05-14
25386,Nagaland,Phek,0,0,0,0,2020-05-15
25387,Nagaland,Phek,0,0,0,0,2020-05-16
25388,Nagaland,Phek,0,0,0,0,2020-05-17
25389,Nagaland,Phek,0,0,0,0,2020-05-18
25390,Nagaland,Phek,0,0,0,0,2020-05-19
25391,Nagaland,Phek,0,0,0,0,2020-05-20
25392,Nagaland,Phek,0,0,0,0,2020-05-21
25393,Nagaland,Phek,0,0,0,0,2020-05-22
25394,Nagaland,Phek,0,0,0,0,2020-05-23
25395,Nagaland,Phek,0,0,0,0,2020-05-24
25396,Nagaland,Phek,0,0,0,0,2020-05-25
25397,Nagaland,Phek,0,0,0,0,2020-05-26
25398,Nagaland,Phek,0,0,0,0,2020-05-27
25399,Nagaland,Phek,0,0,0,0,2020-05-28
25400,Nagaland,Phek,0,0,0,0,2020-05-29
25401,Nagaland,Phek,0,0,0,0,2020-05-30
25402,Nagaland,Phek,0,0,0,0,2020-05-31
25403,Nagaland,Tuensang,0,0,0,0,2020-05-13
25404,Nagaland,Tuensang,0,0,0,0,2020-05-14
25405,Nagaland,Tuensang,0,0,0,0,2020-05-15
25406,Nagaland,Tuensang,0,0,0,0,2020-05-16
25407,Nagaland,Tuensang,0,0,0,0,2020-05-17
25408,Nagaland,Tuensang,0,0,0,0,2020-05-18
25409,Nagaland,Tuensang,0,0,0,0,2020-05-19
25410,Nagaland,Tuensang,0,0,0,0,2020-05-20
25411,Nagaland,Tuensang,0,0,0,0,2020-05-21
25412,Nagaland,Tuensang,0,0,0,0,2020-05-22
25413,Nagaland,Tuensang,0,0,0,0,2020-05-23
25414,Nagaland,Tuensang,0,0,0,0,2020-05-24
25415,Nagaland,Tuensang,0,0,0,0,2020-05-25
25416,Nagaland,Tuensang,0,0,0,0,2020-05-26
25417,Nagaland,Tuensang,0,0,0,0,2020-05-27
25418,Nagaland,Tuensang,1,1,0,0,2020-05-28
25419,Nagaland,Tuensang,2,2,0,0,2020-05-29
25420,Nagaland,Tuensang,2,2,0,0,2020-05-30
25421,Nagaland,Tuensang,2,2,0,0,2020-05-31
25422,Nagaland,Wokha,0,0,0,0,2020-05-13
25423,Nagaland,Wokha,0,0,0,0,2020-05-14
25424,Nagaland,Wokha,0,0,0,0,2020-05-15
25425,Nagaland,Wokha,0,0,0,0,2020-05-16
25426,Nagaland,Wokha,0,0,0,0,2020-05-17
25427,Nagaland,Wokha,0,0,0,0,2020-05-18
25428,Nagaland,Wokha,0,0,0,0,2020-05-19
25429,Nagaland,Wokha,0,0,0,0,2020-05-20
25430,Nagaland,Wokha,0,0,0,0,2020-05-21
25431,Nagaland,Wokha,0,0,0,0,2020-05-22
25432,Nagaland,Wokha,0,0,0,0,2020-05-23
25433,Nagaland,Wokha,0,0,0,0,2020-05-24
25434,Nagaland,Wokha,0,0,0,0,2020-05-25
25435,Nagaland,Wokha,0,0,0,0,2020-05-26
25436,Nagaland,Wokha,0,0,0,0,2020-05-27
25437,Nagaland,Wokha,0,0,0,0,2020-05-28
25438,Nagaland,Wokha,0,0,0,0,2020-05-29
25439,Nagaland,Wokha,0,0,0,0,2020-05-30
25440,Nagaland,Wokha,0,0,0,0,2020-05-31
25441,Nagaland,Zunheboto,0,0,0,0,2020-05-13
25442,Nagaland,Zunheboto,0,0,0,0,2020-05-14
25443,Nagaland,Zunheboto,0,0,0,0,2020-05-15
25444,Nagaland,Zunheboto,0,0,0,0,2020-05-16
25445,Nagaland,Zunheboto,0,0,0,0,2020-05-17
25446,Nagaland,Zunheboto,0,0,0,0,2020-05-18
25447,Nagaland,Zunheboto,0,0,0,0,2020-05-19
25448,Nagaland,Zunheboto,0,0,0,0,2020-05-20
25449,Nagaland,Zunheboto,0,0,0,0,2020-05-21
25450,Nagaland,Zunheboto,0,0,0,0,2020-05-22
25451,Nagaland,Zunheboto,0,0,0,0,2020-05-23
25452,Nagaland,Zunheboto,0,0,0,0,2020-05-24
25453,Nagaland,Zunheboto,0,0,0,0,2020-05-25
25454,Nagaland,Zunheboto,0,0,0,0,2020-05-26
25455,Nagaland,Zunheboto,0,0,0,0,2020-05-27
25456,Nagaland,Zunheboto,0,0,0,0,2020-05-28
25457,Nagaland,Zunheboto,0,0,0,0,2020-05-29
25458,Nagaland,Zunheboto,0,0,0,0,2020-05-30
25459,Nagaland,Zunheboto,0,0,0,0,2020-05-31
25460,Sikkim,East District,0,0,0,0,2020-05-13
25461,Sikkim,East District,0,0,0,0,2020-05-14
25462,Sikkim,East District,0,0,0,0,2020-05-15
25463,Sikkim,East District,0,0,0,0,2020-05-16
25464,Sikkim,East District,0,0,0,0,2020-05-17
25465,Sikkim,East District,0,0,0,0,2020-05-18
25466,Sikkim,East District,0,0,0,0,2020-05-19
25467,Sikkim,East District,0,0,0,0,2020-05-20
25468,Sikkim,East District,0,0,0,0,2020-05-21
25469,Sikkim,East District,0,0,0,0,2020-05-22
25470,Sikkim,East District,0,0,0,0,2020-05-23
25471,Sikkim,North District,0,0,0,0,2020-05-13
25472,Sikkim,North District,0,0,0,0,2020-05-14
25473,Sikkim,North District,0,0,0,0,2020-05-15
25474,Sikkim,North District,0,0,0,0,2020-05-16
25475,Sikkim,North District,0,0,0,0,2020-05-17
25476,Sikkim,North District,0,0,0,0,2020-05-18
25477,Sikkim,North District,0,0,0,0,2020-05-19
25478,Sikkim,North District,0,0,0,0,2020-05-20
25479,Sikkim,North District,0,0,0,0,2020-05-21
25480,Sikkim,North District,0,0,0,0,2020-05-22
25481,Sikkim,North District,0,0,0,0,2020-05-23
25482,Sikkim,South District,0,0,0,0,2020-05-13
